order_id,user_id,restaurant_id,item_id,category,price,order_hour,weekend,timestamp,meal_time,cart_size,cart_value_bucket,user_price_sensitivity,restaurant_rating,user_city_tier,restaurant_city_tier,order_total_value,user_frequency,user_avg_spend,restaurant_popularity,item_popularity
18641,1164,47,811,Beverage,163,13,0,2025-01-08 13:54:00,Lunch,2,Medium,medium,3.8,Tier1,Tier3,660,19,628.75,63,9
18642,1310,111,1104,Main,221,10,1,2025-02-02 10:15:00,Breakfast,1,Low,low,3.6,Tier1,Tier3,221,18,561.1333333333333,78,14
18643,760,20,366,Main,338,9,0,2025-01-09 09:02:00,Breakfast,1,Medium,medium,4.3,Tier1,Tier1,338,16,535.3666666666667,91,32
18644,66,83,715,Main,440,3,1,2025-02-02 03:39:00,LateNight,1,Medium,medium,4.1,Tier1,Tier3,440,22,588.2105263157895,89,16
18645,1410,77,282,Main,487,1,0,2025-01-17 01:20:00,LateNight,2,High,low,4.2,Tier1,Tier1,802,21,562.1891891891892,134,98
18645,1410,77,521,Dessert,315,1,0,2025-01-17 01:20:00,LateNight,2,High,low,4.2,Tier1,Tier1,802,21,562.1891891891892,134,44
18646,1396,19,1197,Main,428,7,0,2025-02-05 07:20:00,Breakfast,3,High,medium,3.5,Tier1,Tier1,1076,18,562.5,130,11
18646,1396,19,166,Beverage,462,7,0,2025-02-05 07:20:00,Breakfast,3,High,medium,3.5,Tier1,Tier1,1076,18,562.5,130,13
18646,1396,19,1017,Dessert,186,7,0,2025-02-05 07:20:00,Breakfast,3,High,medium,3.5,Tier1,Tier1,1076,18,562.5,130,46
18647,492,78,74,Main,139,5,1,2025-01-18 05:31:00,LateNight,2,Medium,medium,4.4,Tier2,Tier1,528,17,639.2758620689655,152,50
18647,492,78,807,Beverage,389,5,1,2025-01-18 05:31:00,LateNight,2,Medium,medium,4.4,Tier2,Tier1,528,17,639.2758620689655,152,44
18648,194,31,902,Main,359,15,0,2025-02-19 15:14:00,Lunch,1,Medium,medium,4.7,Tier3,Tier1,359,19,569.1515151515151,67,67
18650,359,119,637,Main,413,15,0,2025-01-02 15:49:00,Lunch,1,Medium,medium,4.0,Tier1,Tier2,413,23,583.9761904761905,98,28
18651,1034,137,105,Main,468,11,0,2025-02-26 11:09:00,Lunch,3,High,medium,4.7,Tier3,Tier3,1137,16,738.6969696969697,56,13
18651,1034,137,612,Beverage,483,11,0,2025-02-26 11:09:00,Lunch,3,High,medium,4.7,Tier3,Tier3,1137,16,738.6969696969697,56,6
18651,1034,137,328,Side,186,11,0,2025-02-26 11:09:00,Lunch,3,High,medium,4.7,Tier3,Tier3,1137,16,738.6969696969697,56,28
18652,276,74,670,Main,307,20,0,2025-01-08 20:47:00,Dinner,3,High,medium,4.6,Tier3,Tier1,880,21,630.3947368421053,162,74
18652,276,74,1012,Beverage,188,20,0,2025-01-08 20:47:00,Dinner,3,High,medium,4.6,Tier3,Tier1,880,21,630.3947368421053,162,28
18652,276,74,953,Dessert,385,20,0,2025-01-08 20:47:00,Dinner,3,High,medium,4.6,Tier3,Tier1,880,21,630.3947368421053,162,40
18654,940,79,131,Main,380,18,0,2025-01-15 18:31:00,Dinner,2,High,medium,4.4,Tier2,Tier1,714,16,450.5,141,27
18654,940,79,852,Beverage,334,18,0,2025-01-15 18:31:00,Dinner,2,High,medium,4.4,Tier2,Tier1,714,16,450.5,141,72
18655,1042,147,640,Main,231,6,0,2025-01-14 06:31:00,Breakfast,2,Medium,high,4.6,Tier2,Tier2,372,23,581.0975609756098,119,25
18655,1042,147,268,Side,141,6,0,2025-01-14 06:31:00,Breakfast,2,Medium,high,4.6,Tier2,Tier2,372,23,581.0975609756098,119,43
18657,621,15,349,Main,242,14,0,2025-01-15 14:16:00,Lunch,3,High,medium,3.9,Tier3,Tier1,1013,19,564.6756756756756,84,28
18657,621,15,219,Beverage,411,14,0,2025-01-15 14:16:00,Lunch,3,High,medium,3.9,Tier3,Tier1,1013,19,564.6756756756756,84,13
18657,621,15,497,Dessert,360,14,0,2025-01-15 14:16:00,Lunch,3,High,medium,3.9,Tier3,Tier1,1013,19,564.6756756756756,84,27
18658,513,159,327,Main,454,12,0,2025-02-17 12:30:00,Lunch,1,Medium,low,3.6,Tier2,Tier3,454,6,409.75,110,85
18659,22,174,78,Main,100,16,0,2025-02-18 16:18:00,Dinner,2,Medium,medium,4.8,Tier1,Tier2,576,14,608.1111111111111,114,58
18659,22,174,1003,Beverage,476,16,0,2025-02-18 16:18:00,Dinner,2,Medium,medium,4.8,Tier1,Tier2,576,14,608.1111111111111,114,67
18660,324,197,570,Main,138,16,1,2025-01-18 16:10:00,Dinner,1,Low,medium,4.6,Tier2,Tier1,138,8,700.6470588235294,96,29
18661,744,0,850,Main,289,13,0,2025-02-13 13:42:00,Lunch,3,High,high,4.4,Tier1,Tier1,765,16,738.84375,178,92
18661,744,0,638,Beverage,280,13,0,2025-02-13 13:42:00,Lunch,3,High,high,4.4,Tier1,Tier1,765,16,738.84375,178,88
18661,744,0,905,Dessert,196,13,0,2025-02-13 13:42:00,Lunch,3,High,high,4.4,Tier1,Tier1,765,16,738.84375,178,52
18662,1227,134,303,Main,220,11,0,2025-02-27 11:41:00,Lunch,1,Low,low,3.8,Tier3,Tier2,220,8,712.6,77,77
18666,1316,154,163,Main,127,10,0,2025-02-05 10:23:00,Breakfast,1,Low,medium,3.7,Tier1,Tier1,127,18,573.4516129032259,64,23
18667,1255,56,445,Main,169,8,1,2025-02-09 08:35:00,Breakfast,3,Medium,low,4.1,Tier1,Tier3,591,11,526.7391304347826,151,19
18667,1255,56,97,Beverage,102,8,1,2025-02-09 08:35:00,Breakfast,3,Medium,low,4.1,Tier1,Tier3,591,11,526.7391304347826,151,32
18667,1255,56,1156,Dessert,320,8,1,2025-02-09 08:35:00,Breakfast,3,Medium,low,4.1,Tier1,Tier3,591,11,526.7391304347826,151,14
18668,823,159,327,Main,454,10,0,2025-01-10 10:15:00,Breakfast,2,High,medium,3.6,Tier3,Tier3,906,16,488.82758620689657,110,85
18668,823,159,694,Dessert,452,10,0,2025-01-10 10:15:00,Breakfast,2,High,medium,3.6,Tier3,Tier3,906,16,488.82758620689657,110,35
18669,442,168,979,Main,381,15,1,2025-02-16 15:23:00,Lunch,1,Medium,medium,3.7,Tier2,Tier1,381,22,614.6341463414634,116,37
18671,705,93,896,Main,290,7,0,2025-01-20 07:54:00,Breakfast,1,Low,high,4.4,Tier2,Tier3,290,10,615.2941176470588,117,57
18673,585,158,965,Main,202,7,1,2025-01-18 07:22:00,Breakfast,1,Low,medium,3.6,Tier1,Tier2,202,22,580.4,82,8
18674,1443,192,1168,Main,318,12,0,2025-02-26 12:45:00,Lunch,3,High,medium,3.9,Tier1,Tier2,1227,18,579.9642857142857,47,28
18674,1443,192,464,Beverage,496,12,0,2025-02-26 12:45:00,Lunch,3,High,medium,3.9,Tier1,Tier2,1227,18,579.9642857142857,47,14
18674,1443,192,453,Side,413,12,0,2025-02-26 12:45:00,Lunch,3,High,medium,3.9,Tier1,Tier2,1227,18,579.9642857142857,47,20
18675,522,41,41,Main,383,0,0,2025-02-28 00:36:00,LateNight,1,Medium,high,4.0,Tier1,Tier3,383,17,608.6,120,43
18676,1390,183,592,Main,199,0,0,2025-02-14 00:03:00,LateNight,1,Low,medium,4.3,Tier1,Tier3,199,17,580.5925925925926,129,38
18677,1390,197,547,Main,413,8,1,2025-02-23 08:54:00,Breakfast,2,High,medium,4.6,Tier1,Tier1,896,17,580.5925925925926,96,34
18677,1390,197,429,Side,483,8,1,2025-02-23 08:54:00,Breakfast,2,High,medium,4.6,Tier1,Tier1,896,17,580.5925925925926,96,39
18678,897,125,652,Main,136,2,0,2025-01-07 02:08:00,LateNight,1,Low,low,4.0,Tier1,Tier1,136,13,490.4,140,30
18679,1077,145,245,Main,368,15,0,2025-01-21 15:20:00,Lunch,2,Medium,medium,3.6,Tier1,Tier1,569,9,506.8125,148,61
18679,1077,145,319,Beverage,201,15,0,2025-01-21 15:20:00,Lunch,2,Medium,medium,3.6,Tier1,Tier1,569,9,506.8125,148,23
18680,1182,189,1118,Main,362,19,1,2025-03-01 19:17:00,Dinner,2,Medium,low,3.8,Tier1,Tier2,607,11,758.5909090909091,140,75
18680,1182,189,815,Side,245,19,1,2025-03-01 19:17:00,Dinner,2,Medium,low,3.8,Tier1,Tier2,607,11,758.5909090909091,140,56
18681,585,126,645,Main,360,23,0,2025-02-14 23:58:00,LateNight,1,Medium,medium,4.3,Tier1,Tier1,360,22,580.4,135,66
18682,194,130,1170,Main,461,17,0,2025-02-20 17:47:00,Dinner,2,High,medium,3.9,Tier3,Tier2,736,19,569.1515151515151,65,33
18682,194,130,306,Beverage,275,17,0,2025-02-20 17:47:00,Dinner,2,High,medium,3.9,Tier3,Tier2,736,19,569.1515151515151,65,30
18683,948,27,0,Main,389,16,0,2025-02-11 16:11:00,Dinner,3,High,low,3.8,Tier3,Tier1,849,14,703.5,141,86
18683,948,27,864,Dessert,367,16,0,2025-02-11 16:11:00,Dinner,3,High,low,3.8,Tier3,Tier1,849,14,703.5,141,33
18683,948,27,1085,Side,93,16,0,2025-02-11 16:11:00,Dinner,3,High,low,3.8,Tier3,Tier1,849,14,703.5,141,61
18684,1177,183,263,Main,288,6,0,2025-02-05 06:00:00,Breakfast,2,Medium,low,4.3,Tier1,Tier3,662,15,558.1111111111111,129,91
18684,1177,183,135,Beverage,374,6,0,2025-02-05 06:00:00,Breakfast,2,Medium,low,4.3,Tier1,Tier3,662,15,558.1111111111111,129,65
18686,734,71,1151,Main,458,11,0,2025-02-28 11:37:00,Lunch,2,Medium,medium,3.6,Tier2,Tier1,679,19,611.2972972972973,75,35
18686,734,71,743,Beverage,221,11,0,2025-02-28 11:37:00,Lunch,2,Medium,medium,3.6,Tier2,Tier1,679,19,611.2972972972973,75,35
18687,884,162,63,Main,259,13,0,2025-02-03 13:48:00,Lunch,2,Medium,medium,4.7,Tier2,Tier1,434,9,413.0,114,69
18687,884,162,672,Beverage,175,13,0,2025-02-03 13:48:00,Lunch,2,Medium,medium,4.7,Tier2,Tier1,434,9,413.0,114,31
18688,1173,194,466,Main,452,2,1,2025-01-19 02:58:00,LateNight,3,High,low,3.7,Tier1,Tier1,1027,19,682.0,79,79
18688,1173,194,102,Beverage,309,2,1,2025-01-19 02:58:00,LateNight,3,High,low,3.7,Tier1,Tier1,1027,19,682.0,79,23
18688,1173,194,1035,Dessert,266,2,1,2025-01-19 02:58:00,LateNight,3,High,low,3.7,Tier1,Tier1,1027,19,682.0,79,28
18689,898,26,1183,Main,339,19,1,2025-01-04 19:40:00,Dinner,1,Medium,medium,4.7,Tier1,Tier1,339,19,682.225,64,64
18690,792,75,1124,Main,352,7,1,2025-01-04 07:28:00,Breakfast,1,Medium,low,4.0,Tier1,Tier2,352,11,516.8636363636364,70,37
18691,339,52,114,Main,254,5,0,2025-02-11 05:23:00,LateNight,3,High,low,4.4,Tier3,Tier1,793,20,605.8684210526316,88,34
18691,339,52,1047,Beverage,258,5,0,2025-02-11 05:23:00,LateNight,3,High,low,4.4,Tier3,Tier1,793,20,605.8684210526316,88,47
18691,339,52,911,Side,281,5,0,2025-02-11 05:23:00,LateNight,3,High,low,4.4,Tier3,Tier1,793,20,605.8684210526316,88,29
18692,356,105,700,Main,165,2,1,2025-01-18 02:52:00,LateNight,1,Low,medium,4.7,Tier1,Tier1,165,20,420.51428571428573,104,104
18693,1279,10,380,Main,454,8,0,2025-01-01 08:07:00,Breakfast,1,Medium,low,4.4,Tier2,Tier1,454,17,473.57142857142856,72,25
18694,521,87,391,Main,155,23,0,2025-02-21 23:14:00,LateNight,1,Low,medium,4.8,Tier2,Tier3,155,9,463.84615384615387,126,41
18697,877,46,1103,Main,174,21,0,2025-02-03 21:49:00,Dinner,3,High,medium,4.2,Tier1,Tier1,795,13,746.2916666666666,129,129
18697,877,46,970,Beverage,416,21,0,2025-02-03 21:49:00,Dinner,3,High,medium,4.2,Tier1,Tier1,795,13,746.2916666666666,129,13
18697,877,46,1057,Dessert,205,21,0,2025-02-03 21:49:00,Dinner,3,High,medium,4.2,Tier1,Tier1,795,13,746.2916666666666,129,44
18698,854,80,740,Main,461,1,1,2025-03-01 01:08:00,LateNight,1,Medium,medium,4.3,Tier3,Tier1,461,16,589.5333333333333,141,13
18699,422,83,318,Main,131,19,0,2025-01-31 19:57:00,Dinner,2,Medium,medium,4.1,Tier2,Tier3,427,12,621.25,89,9
18699,422,83,540,Beverage,296,19,0,2025-01-31 19:57:00,Dinner,2,Medium,medium,4.1,Tier2,Tier3,427,12,621.25,89,16
18700,145,124,739,Main,323,19,0,2025-02-07 19:44:00,Dinner,2,Medium,medium,4.3,Tier1,Tier2,585,21,567.3611111111111,108,19
18700,145,124,1066,Beverage,262,19,0,2025-02-07 19:44:00,Dinner,2,Medium,medium,4.3,Tier1,Tier2,585,21,567.3611111111111,108,19
18701,686,151,153,Main,478,16,0,2025-01-01 16:14:00,Dinner,2,High,high,4.8,Tier3,Tier1,870,17,541.6666666666666,62,17
18701,686,151,753,Dessert,392,16,0,2025-01-01 16:14:00,Dinner,2,High,high,4.8,Tier3,Tier1,870,17,541.6666666666666,62,17
18702,305,183,263,Main,288,16,0,2025-01-29 16:29:00,Dinner,2,Medium,medium,4.3,Tier1,Tier3,662,7,711.5714285714286,129,91
18702,305,183,135,Beverage,374,16,0,2025-01-29 16:29:00,Dinner,2,Medium,medium,4.3,Tier1,Tier3,662,7,711.5714285714286,129,65
18703,603,183,592,Main,199,4,0,2025-02-12 04:29:00,LateNight,1,Low,medium,4.3,Tier3,Tier3,199,18,550.59375,129,38
18704,501,3,1052,Main,231,18,0,2025-01-08 18:10:00,Dinner,3,High,low,4.3,Tier1,Tier3,781,16,484.1034482758621,76,76
18704,501,3,481,Beverage,165,18,0,2025-01-08 18:10:00,Dinner,3,High,low,4.3,Tier1,Tier3,781,16,484.1034482758621,76,30
18704,501,3,1068,Side,385,18,0,2025-01-08 18:10:00,Dinner,3,High,low,4.3,Tier1,Tier3,781,16,484.1034482758621,76,34
18705,1119,19,749,Main,375,4,0,2025-01-13 04:54:00,LateNight,3,High,medium,3.5,Tier1,Tier1,944,17,616.1333333333333,130,32
18705,1119,19,1149,Beverage,422,4,0,2025-01-13 04:54:00,LateNight,3,High,medium,3.5,Tier1,Tier1,944,17,616.1333333333333,130,23
18705,1119,19,280,Side,147,4,0,2025-01-13 04:54:00,LateNight,3,High,medium,3.5,Tier1,Tier1,944,17,616.1333333333333,130,50
18706,42,130,1170,Main,461,17,0,2025-01-09 17:39:00,Dinner,1,Medium,medium,3.9,Tier2,Tier2,461,12,621.2380952380952,65,33
18708,237,60,844,Main,499,9,0,2025-02-17 09:04:00,Breakfast,1,Medium,low,3.7,Tier3,Tier2,499,18,667.0,64,24
18709,1400,20,828,Main,284,2,0,2025-02-21 02:25:00,LateNight,1,Low,low,4.3,Tier2,Tier1,284,13,523.05,91,25
18711,555,3,1052,Main,231,23,1,2025-02-23 23:10:00,LateNight,3,High,medium,4.3,Tier3,Tier3,781,14,507.0,76,76
18711,555,3,481,Beverage,165,23,1,2025-02-23 23:10:00,LateNight,3,High,medium,4.3,Tier3,Tier3,781,14,507.0,76,30
18711,555,3,1068,Side,385,23,1,2025-02-23 23:10:00,LateNight,3,High,medium,4.3,Tier3,Tier3,781,14,507.0,76,34
18712,1168,2,7,Main,348,8,0,2025-01-13 08:35:00,Breakfast,2,Medium,medium,4.8,Tier2,Tier3,470,12,706.84,137,137
18712,1168,2,1034,Beverage,122,8,0,2025-01-13 08:35:00,Breakfast,2,Medium,medium,4.8,Tier2,Tier3,470,12,706.84,137,65
18713,1168,8,1039,Main,498,2,0,2025-02-13 02:13:00,LateNight,1,Medium,medium,4.3,Tier2,Tier1,498,12,706.84,114,62
18714,319,177,929,Main,427,23,0,2025-02-14 23:54:00,LateNight,1,Medium,medium,4.1,Tier3,Tier1,427,15,571.4615384615385,149,83
18715,141,149,779,Main,383,9,0,2025-02-20 09:19:00,Breakfast,1,Medium,high,3.6,Tier1,Tier3,383,18,583.7272727272727,62,62
18716,475,142,618,Main,336,4,0,2025-02-20 04:59:00,LateNight,1,Medium,high,4.8,Tier1,Tier1,336,11,495.92857142857144,114,67
18717,907,56,1145,Main,125,0,1,2025-02-01 00:16:00,LateNight,1,Low,low,4.1,Tier1,Tier3,125,20,490.3939393939394,151,17
18718,1335,72,381,Main,455,21,1,2025-01-11 21:36:00,Dinner,1,Medium,high,3.7,Tier1,Tier1,455,14,562.2608695652174,119,40
18719,777,21,559,Main,123,21,0,2025-02-26 21:12:00,Dinner,2,Medium,medium,3.7,Tier2,Tier2,540,4,416.4,144,60
18719,777,21,897,Dessert,417,21,0,2025-02-26 21:12:00,Dinner,2,Medium,medium,3.7,Tier2,Tier2,540,4,416.4,144,47
18720,1,63,869,Main,414,22,0,2025-01-03 22:57:00,LateNight,3,High,medium,3.7,Tier2,Tier2,908,12,589.3809523809524,130,79
18720,1,63,345,Beverage,200,22,0,2025-01-03 22:57:00,LateNight,3,High,medium,3.7,Tier2,Tier2,908,12,589.3809523809524,130,65
18720,1,63,215,Dessert,294,22,0,2025-01-03 22:57:00,LateNight,3,High,medium,3.7,Tier2,Tier2,908,12,589.3809523809524,130,39
18721,396,145,589,Main,369,1,0,2025-02-28 01:54:00,LateNight,2,High,medium,3.6,Tier2,Tier1,721,10,601.2857142857143,148,58
18721,396,145,619,Beverage,352,1,0,2025-02-28 01:54:00,LateNight,2,High,medium,3.6,Tier2,Tier1,721,10,601.2857142857143,148,11
18723,70,173,1136,Main,261,9,0,2025-01-23 09:28:00,Breakfast,1,Low,medium,4.2,Tier1,Tier1,261,10,627.0,166,116
18724,558,74,670,Main,307,9,0,2025-01-29 09:42:00,Breakfast,1,Medium,medium,4.6,Tier1,Tier1,307,9,663.8947368421053,162,74
18725,434,90,174,Main,348,21,0,2025-02-18 21:16:00,Dinner,3,High,medium,4.4,Tier3,Tier2,1211,18,540.4285714285714,84,51
18725,434,90,1061,Beverage,480,21,0,2025-02-18 21:16:00,Dinner,3,High,medium,4.4,Tier3,Tier2,1211,18,540.4285714285714,84,48
18725,434,90,203,Dessert,383,21,0,2025-02-18 21:16:00,Dinner,3,High,medium,4.4,Tier3,Tier2,1211,18,540.4285714285714,84,23
18726,213,182,469,Main,455,17,1,2025-02-08 17:49:00,Dinner,1,Medium,medium,4.3,Tier2,Tier3,455,18,476.10714285714283,128,80
18727,180,90,707,Main,253,17,0,2025-01-27 17:03:00,Dinner,2,High,medium,4.4,Tier1,Tier2,733,20,732.9268292682926,84,33
18727,180,90,1061,Beverage,480,17,0,2025-01-27 17:03:00,Dinner,2,High,medium,4.4,Tier1,Tier2,733,20,732.9268292682926,84,48
18728,318,136,271,Main,402,13,1,2025-01-04 13:03:00,Lunch,2,Medium,medium,4.8,Tier3,Tier2,561,17,622.5151515151515,77,35
18728,318,136,772,Beverage,159,13,1,2025-01-04 13:03:00,Lunch,2,Medium,medium,4.8,Tier3,Tier2,561,17,622.5151515151515,77,19
18729,290,129,403,Main,100,16,0,2025-01-10 16:48:00,Dinner,1,Low,low,4.7,Tier2,Tier3,100,18,632.7586206896551,146,49
18731,1005,2,7,Main,348,7,0,2025-01-28 07:48:00,Breakfast,2,Medium,low,4.8,Tier2,Tier3,470,9,507.8666666666667,137,137
18731,1005,2,1034,Beverage,122,7,0,2025-01-28 07:48:00,Breakfast,2,Medium,low,4.8,Tier2,Tier3,470,9,507.8666666666667,137,65
18732,1132,73,544,Main,377,11,0,2025-01-13 11:06:00,Lunch,2,Medium,low,4.7,Tier1,Tier1,638,16,584.65625,130,24
18732,1132,73,930,Beverage,261,11,0,2025-01-13 11:06:00,Lunch,2,Medium,low,4.7,Tier1,Tier1,638,16,584.65625,130,77
18733,713,81,620,Main,216,12,0,2025-01-24 12:13:00,Lunch,2,Medium,high,3.8,Tier2,Tier3,410,13,543.9583333333334,139,31
18733,713,81,343,Side,194,12,0,2025-01-24 12:13:00,Lunch,2,Medium,high,3.8,Tier2,Tier3,410,13,543.9583333333334,139,22
18734,233,88,1161,Main,106,13,0,2025-02-04 13:12:00,Lunch,1,Low,medium,3.7,Tier1,Tier2,106,13,377.8235294117647,116,59
18736,1487,120,264,Main,365,13,1,2025-01-26 13:07:00,Lunch,2,Medium,medium,4.3,Tier1,Tier2,635,16,587.6785714285714,111,68
18736,1487,120,543,Beverage,270,13,1,2025-01-26 13:07:00,Lunch,2,Medium,medium,4.3,Tier1,Tier2,635,16,587.6785714285714,111,55
18738,295,30,586,Main,151,12,0,2025-02-07 12:05:00,Lunch,2,Medium,low,4.2,Tier2,Tier2,448,13,609.6666666666666,158,27
18738,295,30,179,Side,297,12,0,2025-02-07 12:05:00,Lunch,2,Medium,low,4.2,Tier2,Tier2,448,13,609.6666666666666,158,54
18739,41,156,500,Main,93,18,0,2025-01-07 18:31:00,Dinner,2,Low,low,4.6,Tier2,Tier1,277,24,582.2857142857143,85,85
18739,41,156,1140,Beverage,184,18,0,2025-01-07 18:31:00,Dinner,2,Low,low,4.6,Tier2,Tier1,277,24,582.2857142857143,85,39
18740,515,5,27,Main,235,7,0,2025-02-18 07:54:00,Breakfast,4,High,medium,3.6,Tier1,Tier1,1328,16,677.0625,91,51
18740,515,5,348,Beverage,495,7,0,2025-02-18 07:54:00,Breakfast,4,High,medium,3.6,Tier1,Tier1,1328,16,677.0625,91,24
18740,515,5,455,Dessert,489,7,0,2025-02-18 07:54:00,Breakfast,4,High,medium,3.6,Tier1,Tier1,1328,16,677.0625,91,33
18740,515,5,91,Side,109,7,0,2025-02-18 07:54:00,Breakfast,4,High,medium,3.6,Tier1,Tier1,1328,16,677.0625,91,21
18742,418,92,227,Main,145,20,0,2025-01-07 20:05:00,Dinner,3,High,medium,4.8,Tier2,Tier2,989,12,587.9047619047619,142,79
18742,418,92,137,Beverage,465,20,0,2025-01-07 20:05:00,Dinner,3,High,medium,4.8,Tier2,Tier2,989,12,587.9047619047619,142,22
18742,418,92,159,Side,379,20,0,2025-01-07 20:05:00,Dinner,3,High,medium,4.8,Tier2,Tier2,989,12,587.9047619047619,142,47
18743,856,46,1103,Main,174,8,1,2025-02-15 08:31:00,Breakfast,1,Low,high,4.2,Tier2,Tier1,174,14,459.4782608695652,129,129
18744,1185,51,202,Main,344,1,0,2025-01-29 01:40:00,LateNight,1,Medium,low,3.6,Tier2,Tier1,344,7,374.75,172,117
18746,460,13,173,Main,195,0,0,2025-02-07 00:49:00,LateNight,1,Low,low,4.5,Tier1,Tier1,195,19,573.9310344827586,114,35
18747,1092,41,865,Main,359,1,0,2025-01-03 01:39:00,LateNight,3,High,medium,4.0,Tier2,Tier3,808,6,463.72727272727275,120,45
18747,1092,41,680,Beverage,195,1,0,2025-01-03 01:39:00,LateNight,3,High,medium,4.0,Tier2,Tier3,808,6,463.72727272727275,120,20
18747,1092,41,937,Dessert,254,1,0,2025-01-03 01:39:00,LateNight,3,High,medium,4.0,Tier2,Tier3,808,6,463.72727272727275,120,37
18748,136,69,443,Main,466,9,0,2025-01-03 09:07:00,Breakfast,2,Medium,medium,4.3,Tier3,Tier2,554,18,612.6666666666666,126,26
18748,136,69,797,Beverage,88,9,0,2025-01-03 09:07:00,Breakfast,2,Medium,medium,4.3,Tier3,Tier2,554,18,612.6666666666666,126,61
18749,357,80,740,Main,461,22,1,2025-01-26 22:55:00,LateNight,1,Medium,medium,4.3,Tier1,Tier1,461,21,590.7297297297297,141,13
18750,1170,77,282,Main,487,19,0,2025-01-30 19:59:00,Dinner,1,Medium,medium,4.2,Tier2,Tier1,487,12,406.72222222222223,134,98
18751,1297,67,1064,Main,225,19,0,2025-01-17 19:38:00,Dinner,2,Medium,medium,3.7,Tier1,Tier3,351,18,627.8235294117648,110,51
18751,1297,67,938,Beverage,126,19,0,2025-01-17 19:38:00,Dinner,2,Medium,medium,3.7,Tier1,Tier3,351,18,627.8235294117648,110,49
18752,420,94,660,Main,185,11,0,2025-01-09 11:19:00,Lunch,1,Low,medium,3.8,Tier2,Tier2,185,18,720.0857142857143,107,107
18753,1260,144,220,Main,375,12,0,2025-01-13 12:12:00,Lunch,4,High,low,3.9,Tier1,Tier2,1094,20,629.2571428571429,128,34
18753,1260,144,155,Beverage,157,12,0,2025-01-13 12:12:00,Lunch,4,High,low,3.9,Tier1,Tier2,1094,20,629.2571428571429,128,37
18753,1260,144,475,Dessert,411,12,0,2025-01-13 12:12:00,Lunch,4,High,low,3.9,Tier1,Tier2,1094,20,629.2571428571429,128,22
18753,1260,144,534,Side,151,12,0,2025-01-13 12:12:00,Lunch,4,High,low,3.9,Tier1,Tier2,1094,20,629.2571428571429,128,51
18754,1127,89,565,Main,96,18,0,2025-02-17 18:46:00,Dinner,2,Medium,medium,4.4,Tier1,Tier1,528,15,485.7826086956522,116,40
18754,1127,89,230,Dessert,432,18,0,2025-02-17 18:46:00,Dinner,2,Medium,medium,4.4,Tier1,Tier1,528,15,485.7826086956522,116,13
18755,975,14,853,Main,297,21,0,2025-02-24 21:04:00,Dinner,2,High,high,4.6,Tier1,Tier3,783,16,608.0370370370371,115,24
18755,975,14,1133,Beverage,486,21,0,2025-02-24 21:04:00,Dinner,2,High,high,4.6,Tier1,Tier3,783,16,608.0370370370371,115,64
18757,65,124,793,Main,107,2,0,2025-01-10 02:43:00,LateNight,2,Medium,medium,4.3,Tier1,Tier2,348,17,424.8095238095238,108,75
18757,65,124,1091,Dessert,241,2,0,2025-01-10 02:43:00,LateNight,2,Medium,medium,4.3,Tier1,Tier2,348,17,424.8095238095238,108,36
18758,566,61,252,Main,193,23,1,2025-02-02 23:57:00,LateNight,3,Medium,low,3.9,Tier1,Tier3,442,13,579.1538461538462,164,18
18758,566,61,145,Beverage,133,23,1,2025-02-02 23:57:00,LateNight,3,Medium,low,3.9,Tier1,Tier3,442,13,579.1538461538462,164,44
18758,566,61,742,Dessert,116,23,1,2025-02-02 23:57:00,LateNight,3,Medium,low,3.9,Tier1,Tier3,442,13,579.1538461538462,164,47
18759,48,157,954,Main,392,7,1,2025-01-11 07:40:00,Breakfast,2,High,low,3.9,Tier1,Tier1,868,16,553.0769230769231,76,26
18759,48,157,1196,Side,476,7,1,2025-01-11 07:40:00,Breakfast,2,High,low,3.9,Tier1,Tier1,868,16,553.0769230769231,76,24
18760,984,173,1136,Main,261,15,0,2025-01-09 15:52:00,Lunch,1,Low,medium,4.2,Tier1,Tier1,261,20,678.7837837837837,166,116
18762,1202,174,78,Main,100,9,0,2025-01-31 09:09:00,Breakfast,1,Low,low,4.8,Tier1,Tier2,100,13,545.5263157894736,114,58
18763,1157,79,667,Main,169,23,0,2025-01-29 23:21:00,LateNight,2,Medium,high,4.4,Tier1,Tier1,503,7,661.2666666666667,141,57
18763,1157,79,852,Beverage,334,23,0,2025-01-29 23:21:00,LateNight,2,Medium,high,4.4,Tier1,Tier1,503,7,661.2666666666667,141,72
18764,908,17,1016,Main,162,6,1,2025-01-12 06:17:00,Breakfast,1,Low,high,3.9,Tier1,Tier1,162,16,396.5833333333333,74,74
18767,283,74,670,Main,307,7,0,2025-01-20 07:47:00,Breakfast,1,Medium,medium,4.6,Tier1,Tier1,307,18,592.551724137931,162,74
18768,853,144,1097,Main,313,23,1,2025-02-22 23:53:00,LateNight,3,Medium,high,3.9,Tier2,Tier2,621,10,505.2352941176471,128,39
18768,853,144,155,Beverage,157,23,1,2025-02-22 23:53:00,LateNight,3,Medium,high,3.9,Tier2,Tier2,621,10,505.2352941176471,128,37
18768,853,144,534,Side,151,23,1,2025-02-22 23:53:00,LateNight,3,Medium,high,3.9,Tier2,Tier2,621,10,505.2352941176471,128,51
